cue_stim_type,cue_orientation,cue_position,cue_time,cue_type,stim_position,expected_response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,exo_trials.thisRepN,exo_trials.thisTrialN,exo_trials.thisN,exo_trials.thisIndex,intro_text.started,intro_text.stopped,intro_resp.keys,intro_resp.rt,intro_resp.started,intro_resp.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,endo_right.started,endo_right.stopped,endo_left.started,endo_left.stopped,fixation_cross.started,fixation_cross.stopped,endo_cue.started,endo_cue.stopped,endo_stimulus.started,endo_stimulus.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,exo_right.started,exo_right.stopped,exo_left.started,exo_left.stopped,fixation.started,fixation.stopped,exo_cue.started,exo_cue.stopped,exo_stimulus.started,exo_stimulus.stopped,key_resp_2.rt,outro_text.started,outro_text.stopped,participant,date,expName,psychopyVersion,frameRate,
endo,90,"(0.035, 0)",0.6591262849764731,correct,"(0.4, 0)",l,0,32,32,22,,,,,,,,,,,l,0.5469652999890968,230.9684265999822,None,228.32760849990882,None,228.32760849990882,None,228.32760849990882,None,230.4711666998919,231.22533809999004,230.9684265999822,231.0682871999452,,,,,,,,,,,,,,,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
endo,-90,"(-0.035, 0)",0.7056869244497335,correct,"(-0.4, 0)",a,0,33,33,0,,,,,,,,,,,a,0.41370520007330924,234.22341729991604,None,231.53804939996917,None,231.53804939996917,None,231.53804939996917,None,233.72544719988946,234.47129209991544,234.22341729991604,234.32098269998096,,,,,,,,,,,,,,,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
endo,90,"(0.035, 0)",0.18359352140224616,incorrect,"(-0.4, 0)",a,0,34,34,18,,,,,,,,,,,a,0.4922161999857053,236.81704259989783,None,234.6588925999822,None,234.6588925999822,None,234.6588925999822,None,236.31942029995844,237.07419019995723,236.81704259989783,236.92008579999674,,,,,,,,,,,,,,,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
endo,90,"(0.035, 0)",0.3779252118559099,incorrect,"(-0.4, 0)",a,0,35,35,17,,,,,,,,,,,a,0.382337799994275,239.68949439993594,None,237.3324040999869,None,237.3324040999869,None,237.3324040999869,None,239.19206539995503,239.93938639992848,239.68949439993594,239.79251499997918,,,,,,,,,,,,,,,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
endo,-90,"(-0.035, 0)",0.42702221127828477,correct,"(-0.4, 0)",a,0,36,36,6,,,,,,,,,,,a,0.3664236000040546,242.50789509993047,None,240.09505879995413,None,240.09505879995413,None,240.09505879995413,None,241.99805639998522,242.75352029991336,242.50789509993047,242.6110538999783,,,,,,,,,,,,,,,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
endo,-90,"(-0.035, 0)",0.5469701378611879,incorrect,"(0.4, 0)",l,0,37,37,32,,,,,,,,,,,l,0.3807260999456048,245.4234906999627,None,242.8956993999891,None,242.8956993999891,None,242.8956993999891,None,244.92549549997784,245.6741421999177,245.4234906999627,245.5233137999894,,,,,,,,,,,,,,,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
endo,90,"(0.035, 0)",0.9706793863527535,incorrect,"(-0.4, 0)",a,0,38,38,10,,,,,,,,,,,a,0.6668809000402689,248.78047369990963,None,245.83202129998244,None,245.83202129998244,None,245.83202129998244,None,248.27784389990848,249.0338436999591,248.78047369990963,248.87829789996613,,,,,,,,,,,,,,,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
endo,-90,"(-0.035, 0)",0.7701712865549922,incorrect,"(0.4, 0)",l,0,39,39,34,,,,,,,,,,,l,0.38267169997561723,252.21725469990633,None,249.46868890000042,None,249.46868890000042,None,249.46868890000042,None,251.7190702999942,252.47432179993484,252.21725469990633,252.3195212999126,,,,,,,,,,,,,,,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.5323305070662401,incorrect,"(0.4, 0)",l,,,,,0,0,0,35,,,,,,,,,,,,,,,,,,,,,None,254.80399269994814,None,252.69210909993853,259.6945341998944,252.69210909993853,259.6945341998944,252.69210909993853,259.6945341998944,254.707077799947,254.80399269994814,254.80399269994814,254.9107044999255,,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.36271911781023525,correct,"(-0.4, 0)",a,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,a,263.7553247999167,261.81281419994775,261.81281419994775,None,261.81281419994775,None,261.81281419994775,None,263.6583230999531,263.7553247999167,263.7553247999167,263.8643535999581,3.3079819000558928,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.0325124900817807,correct,"(0.4, 0)",l,,,,,0,2,2,26,,,,,,,,,,,,,,,,,,,,,l,268.69485539989546,None,267.08258219994605,None,267.08258219994605,None,267.08258219994605,None,268.59208539989777,268.69485539989546,268.69485539989546,268.7941132999258,0.562585899955593,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.7952770235546287,correct,"(0.4, 0)",l,,,,,0,3,3,28,,,,,,,,,,,,,,,,,,,,,a,271.65221319999546,None,269.2773622999666,None,269.2773622999666,None,269.2773622999666,None,271.55597499990836,271.65221319999546,271.65221319999546,271.7468553999206,0.7350851000519469,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.2836317994317733,incorrect,"(-0.4, 0)",a,,,,,0,4,4,10,,,,,,,,,,,,,,,,,,,,,a,274.2762659,None,272.410125699942,None,272.410125699942,None,272.410125699942,None,274.16763899999205,274.2641224999679,274.2762659,274.3832946999464,0.5650972999865189,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.8593638337304581,incorrect,"(0.4, 0)",l,,,,,0,5,5,39,,,,,,,,,,,,,,,,,,,,,l,277.2980219000019,None,274.8649440999143,None,274.8649440999143,None,274.8649440999143,None,277.19759379990865,277.2980219000019,277.2980219000019,277.3944672999205,0.5285935000283644,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.0021202459600094814,incorrect,"(-0.4, 0)",a,,,,,0,6,6,14,,,,,,,,,,,,,,,,,,,,,a,279.42907630000263,None,277.84674049995374,None,277.84674049995374,None,277.84674049995374,None,279.331243099994,279.42907630000263,279.42907630000263,279.5264234999195,0.499760500038974,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.6213500325446535,correct,"(0.4, 0)",l,,,,,0,7,7,24,,,,,,,,,,,,,,,,,,,,,None,282.1550620999187,None,279.9497413999634,286.94856039993465,279.9497413999634,286.94856039993465,279.9497413999634,286.94856039993465,282.0530183999799,282.1550620999187,282.1550620999187,282.25341369991656,,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.1153605878572842,incorrect,"(0.4, 0)",l,,,,,0,8,8,31,,,,,,,,,,,,,,,,,,,,,l,290.8577571999049,289.16346859990153,289.16346859990153,None,289.16346859990153,None,289.16346859990153,None,290.76091660000384,290.8577571999049,290.8577571999049,290.9638167999219,0.8301855000900105,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.49994137550299844,correct,"(-0.4, 0)",a,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,l,293.79364599997643,None,291.71231499989517,None,291.71231499989517,None,291.71231499989517,None,293.69103999994695,293.79364599997643,293.79364599997643,293.8910156999482,1.0607920999173075,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.1564137278799309,correct,"(-0.4, 0)",a,,,,,0,10,10,1,,,,,,,,,,,,,,,,,,,,,l,296.6033972000005,None,294.8720941999927,None,294.8720941999927,None,294.8720941999927,None,296.5067588998936,296.6033972000005,296.6033972000005,296.69967159989756,1.0174448000034317,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.5921052648072145,incorrect,"(0.4, 0)",l,,,,,0,11,11,34,,,,,,,,,,,,,,,,,,,,,l,299.8215568999294,None,297.6483196999179,None,297.6483196999179,None,297.6483196999179,None,299.7126750999596,299.8091716999188,299.8215568999294,299.918265699991,0.8719183000503108,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.843533813309906,incorrect,"(-0.4, 0)",a,,,,,0,12,12,15,,,,,,,,,,,,,,,,,,,,,a,303.1365934999194,None,300.71266459999606,None,300.71266459999606,None,300.71266459999606,None,303.0288037999999,303.124191199895,303.1365934999194,303.2353819999844,1.1261389999417588,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.5762605474981782,correct,"(-0.4, 0)",a,,,,,0,13,13,2,,,,,,,,,,,,,,,,,,,,,None,306.43950809992384,None,304.2882823999971,311.28752369992435,304.2882823999971,311.28752369992435,304.2882823999971,311.28752369992435,306.3426749999635,306.43950809992384,306.43950809992384,306.5372598998947,,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.37826961368195333,incorrect,"(0.4, 0)",l,,,,,0,14,14,38,,,,,,,,,,,,,,,,,,,,,l,315.39795039989986,313.44207389990333,313.44207389990333,None,313.44207389990333,None,313.44207389990333,None,315.2945039999904,315.39795039989986,315.39795039989986,315.4956501999404,0.6602625000523403,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.987689543319433,incorrect,"(0.4, 0)",l,,,,,0,15,15,36,,,,,,,,,,,,,,,,,,,,,l,318.6451762999641,None,316.0765233999118,None,316.0765233999118,None,316.0765233999118,None,318.5391778999474,318.6451762999641,318.6451762999641,318.742670299951,0.6078719000797719,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.6190691391152903,correct,"(-0.4, 0)",a,,,,,0,16,16,6,,,,,,,,,,,,,,,,,,,,,a,321.4643308999948,None,319.27071249997243,None,319.27071249997243,None,319.27071249997243,None,321.36634489998687,321.4643308999948,321.4643308999948,321.56212649994995,1.1207331999903545,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.6134322306232748,correct,"(0.4, 0)",l,,,,,0,17,17,20,,,,,,,,,,,,,,,,,,,,,l,324.80416759999935,None,322.6102504999144,None,322.6102504999144,None,322.6102504999144,None,324.7061186999781,324.80416759999935,324.80416759999935,324.90225619997364,0.4360030998941511,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.24050347507599634,correct,"(-0.4, 0)",a,,,,,0,18,18,4,,,,,,,,,,,,,,,,,,,,,a,327.08755469997413,None,325.2648971999297,None,325.2648971999297,None,325.2648971999297,None,326.98547549999785,327.08755469997413,327.08755469997413,327.18424789991695,0.46396169997751713,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.28710372813133933,correct,"(0.4, 0)",l,,,,,0,19,19,23,,,,,,,,,,,,,,,,,,,,,l,329.4394417000003,None,327.56987099989783,None,327.56987099989783,None,327.56987099989783,None,329.3298464999534,329.42661939992104,329.4394417000003,329.53731729998253,0.3969665999757126,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.04126128936196305,correct,"(-0.4, 0)",a,,,,,0,20,20,7,,,,,,,,,,,,,,,,,,,,,a,331.4836005999241,None,329.856800599955,None,329.856800599955,None,329.856800599955,None,331.3728443,331.4702021999983,331.4836005999241,331.5866326999385,1.1274821000406519,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.8129667345671767,incorrect,"(-0.4, 0)",a,,,,,0,21,21,16,,,,,,,,,,,,,,,,,,,,,a,335.0208131999243,None,332.6287439999869,None,332.6287439999869,None,332.6287439999869,None,334.9192618998932,335.0208131999243,335.0208131999243,335.11789339990355,0.5843697000527754,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.4433431966992393,incorrect,"(-0.4, 0)",a,,,,,0,22,22,18,,,,,,,,,,,,,,,,,,,,,a,337.65077309997287,None,335.62651259999257,None,335.62651259999257,None,335.62651259999257,None,337.54266149993055,337.638560899999,337.65077309997287,337.7485621999949,0.4849896999076009,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.1204646432692501,correct,"(-0.4, 0)",a,,,,,0,23,23,5,,,,,,,,,,,,,,,,,,,,,a,339.8628144999966,None,338.1601365999086,None,338.1601365999086,None,338.1601365999086,None,339.7605569999432,339.8628144999966,339.8628144999966,339.9620113999117,0.5943244000663981,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.5423668062603715,incorrect,"(-0.4, 0)",a,,,,,0,24,24,11,,,,,,,,,,,,,,,,,,,,,a,342.5964238999877,None,340.4752843999304,None,340.4752843999304,None,340.4752843999304,None,342.49995839991607,342.5964238999877,342.5964238999877,342.69261539995205,0.5951535999774933,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.45451080672945254,incorrect,"(0.4, 0)",l,,,,,0,25,25,33,,,,,,,,,,,,,,,,,,,,,l,345.2395595998969,None,343.208935399889,None,343.208935399889,None,343.208935399889,None,345.1364997999044,345.2395595998969,345.2395595998969,345.3376960000023,0.6680645999731496,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.2427756313014502,correct,"(0.4, 0)",l,,,,,0,26,26,25,,,,,,,,,,,,,,,,,,,,,l,347.7496363999089,None,345.9239852000028,None,345.9239852000028,None,345.9239852000028,None,347.65073199989274,347.7496363999089,347.7496363999089,347.8470835000044,0.5129147000843659,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(-0.4, 0)",0.9427788862349625,incorrect,"(0.4, 0)",l,,,,,0,27,27,37,,,,,,,,,,,,,,,,,,,,,a,350.81215729995165,None,348.2866604999872,None,348.2866604999872,None,348.2866604999872,None,350.7135026999749,350.81215729995165,350.81215729995165,350.9107377999462,0.4319183999905363,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
exo,,"(0.4, 0)",0.5428012121350249,incorrect,"(-0.4, 0)",a,,,,,0,28,28,19,,,,,,,,,,,,,,,,,,,,,a,353.39600139996037,None,351.26850139989983,None,351.26850139989983,None,351.26850139989983,None,353.2931161999004,353.39600139996037,353.39600139996037,353.4940577999223,0.5418946999125183,,,001,2021_Dec_01_1404,cueing,2021.2.3,None,
